epoch,train_loss,val_loss,lr,time,task_loss,kd_loss,mas_loss
49,0.002309488778311238,0.0011307022550655333,1.25e-05,81.22354507446289,0.0012370905322009846,0.0,0.0010723982428896927
50,0.002286183775543112,0.0010977080251939682,6.25e-06,81.18237209320068,0.0012167976198242867,0.0,0.0010693861572878063
51,0.0022942752944669514,0.0011661170994825543,6.25e-06,80.89753270149231,0.0012248093711649142,0.0,0.001069465923085646
52,0.00228465930503378,0.001158431760652524,6.25e-06,67.61745285987854,0.001210656359289406,0.0,0.0010740029451969408
53,0.0022776678880453457,0.001099930960636557,6.25e-06,80.64185690879822,0.00120961758947772,0.0,0.0010680502986339891
54,0.0022974142663202443,0.0011120261184241783,6.25e-06,81.194260597229,0.0012243008972684668,0.0,0.0010731133707382985
55,0.002284430725109042,0.0011658332977099294,6.25e-06,79.0884301662445,0.0012149660081761152,0.0,0.0010694647154145735
56,0.0022916772455244365,0.0011383100248481028,3.125e-06,81.07579827308655,0.001219146750878332,0.0,0.0010725304948268608
57,0.0022769394945557535,0.00112377165272085,3.125e-06,65.76048564910889,0.0012046974818418722,0.0,0.0010722420087930188
58,0.002278824466178077,0.0012050012862689983,3.125e-06,50.862889528274536,0.0012107435466683345,0.0,0.001068080919243256
59,0.002275549766065884,0.0011361045062132189,3.125e-06,50.76718068122864,0.0012048334506409306,0.0,0.0010707163140491395
60,0.0022792215441035093,0.0011421345534333347,3.125e-06,50.57692360877991,0.0012067910564379036,0.0,0.0010724304873020272
61,0.0022815957012704523,0.00117686053777297,3.125e-06,50.59714961051941,0.0012115811241741107,0.0,0.0010700145767348292
62,0.0022661600167693742,0.0011336689712754704,1.5625e-06,50.507575273513794,0.0012004956828715696,0.0,0.0010656643340315644
63,0.002274992051349095,0.0011281545927133733,1.5625e-06,50.47927498817444,0.0012071773710506247,0.0,0.0010678146820172045
